Date,Indonesia,India,Korea,Thailand,South_Africa,Brazil,Philippines,USD_EM_Index
19/9/2019,-42.282,-104.7,209.62,13.02,-103.75,-2.893240227,-7.6279,0.198974852
20/9/2019,-59.233,83.54,65.56,-12.06,-219.414,149.0692067,-20.4882,-0.0131511
23/9/2019,-13.191,395.41,-103.94,-51.34,-115.251,-70.40315997,-15.5669,0.172510747
24/9/2019,-54.736,-105.44,-162.72,-31.46,0,-151.0104429,2.1259,0.019932127
25/9/2019,-54.366,-49.6,-350.52,-5.76,138.571,58.72613308,-5.9191,0.298346529
26/9/2019,12.373,1569.82,274.2,10.39,-79.164,66.58247583,-9.0622,0.088062932
27/9/2019,-23.865,-42.63,-40.53,-58.25,-64.024,-3.810611342,-8.9358,-0.01857929
30/9/2019,-4.861,-42.28,-45.68,-37.18,-246.52,-213.6696983,-41.8441,0.201158341
1/10/2019,-42.716,-216.68,-106.27,-48.58,-120.507,-287.953551,-11.3993,0.131311218
2/10/2019,55.548,0,-110.1,-25.48,-164.711,-376.2345933,-9.5782,0.022729314
3/10/2019,-56.011,-156.35,0,-48.05,-100.312,-399.2713463,-24.4064,-0.245208729
4/10/2019,33.588,-123.82,-144.86,-56.98,-73.303,-449.4001627,-25.5546,-0.381897507
7/10/2019,10.213,-51.81,41.66,4.19,2.057,-329.2720456,2.5172,0.117398154
8/10/2019,-13.086,0,154.92,-27.68,-37.7,-279.7575269,0.1005,0.024916386
9/10/2019,-2.353,-96.04,0,-36.01,-47.719,-175.9139131,-36.0776,-0.021561896
10/10/2019,-39.966,-11.23,-190.25,105.58,-67.329,-235.8330696,98.223,-0.316055358
11/10/2019,-33.861,-79.99,52.29,7.06,-78.023,116.889873,-4.5372,-0.320031345
15/10/2019,-45.41,304.2,-0.03,-27.31,-54.532,-39.80790852,-6.7383,-0.083546728
16/10/2019,-13.771,125.39,56.59,-17.79,-23.298,-90.39668785,16.3324,-0.003137377
17/10/2019,14.741,178.46,-149.44,7.34,3.879,0.231262458,21.067,-0.236471277
18/10/2019,-23.957,15.13,-109.82,-54.65,36.072,-198.7181171,-4.7695,-0.04847476
21/10/2019,-4.13,0,-119.24,19.81,-40.292,90.15158853,-0.0581,-0.064561949
22/10/2019,-2.922,-151.52,201.4,-18.65,19.219,132.1697281,3.0576,-0.141698123
23/10/2019,-16.559,-21.01,212.02,0,-135.293,128.2821326,22.2892,-0.033798071
24/10/2019,43.029,-27.26,31.53,93.4,-18.403,42.88258428,9.6451,-0.013587132
25/10/2019,3.709,-57.48,-0.9,48.59,-141.501,63.96517699,-6.0003,-0.128522031
28/10/2019,-22.494,0,-29.3,-21.49,-106.318,42.31233563,2.7875,-0.060271222
29/10/2019,-38.066,214.84,-54.39,-48.71,-59.082,160.5868674,8.4782,0.061566979
30/10/2019,-4.872,1069.78,-40.89,15.55,-97.977,123.6518036,12.171,0.122211509
31/10/2019,-42.583,281.01,54.48,-128.1,-112.771,-317.2371401,4.1573,-0.060763346
1/11/2019,-15.374,254.96,108.62,-33.32,-23.817,39.99599138,0,-0.237825344
4/11/2019,17.143,11.47,20.1,-11.44,-3.615,51.55303313,19.8281,0.032445621
5/11/2019,-4.017,56.41,300.77,-54.75,16.627,-147.5965536,24.1997,-0.040396404
6/11/2019,-28.588,178.01,170.94,21.77,-29.93,-188.7839894,-19.2485,0.017442217
7/11/2019,-97.074,126.02,-191.45,-9.25,-18.234,-130.0021946,-3.2047,-0.18219807
8/11/2019,-70.569,748.64,-148.85,-24.84,-56.417,-150.4815721,-9.5919,0.176438418
12/11/2019,-36.109,0,-27.69,67.1,-38.447,-332.182412,-7.7142,0.468932328
13/11/2019,19.92,211.83,-65.81,18.45,-50.506,-48.09016472,-14.1545,0.398487325
14/11/2019,-15.713,-59.82,-192.6,12.99,-22.576,-216.0627327,-9.788,0.038676244
15/11/2019,4.612,-162.72,-38.16,-23.75,-22.043,0,-8.0064,-0.498305964
18/11/2019,-30.503,-73.75,-121.5,-17.05,18.247,65.98474588,1.9738,0.121924648
19/11/2019,14.535,-87.22,-104.13,1.44,13.798,-62.78539791,-20.141,0.193159974
20/11/2019,7.225,59.71,-302.34,17.61,-22.402,0,-12.8515,0.251129894
21/11/2019,-28.7,697.23,-480.97,11.92,-24.089,-39.2340882,-19.7593,-0.037524824
22/11/2019,-2.746,84.47,-146.65,-48.55,-49.402,9.023117255,-12.6201,0.002330645
25/11/2019,-23.004,277.28,-182.91,50.33,-94.325,-108.7245719,-21.1786,0.060898993
26/11/2019,-111.719,630.71,-729.94,-67.07,-310.718,-488.1817109,-94.3948,0.093445571
27/11/2019,-28.169,-147.63,-199.47,-35.47,-86.64,-112.2680316,-20.6827,0.079408244
29/11/2019,-15.516,-104.73,-386.27,-103.46,-120.278,-136.1934768,-8.3629,0.065163892
2/12/2019,-10.453,-201.85,-267.28,-77.66,-152.583,-74.06578292,7.0372,0.039734739
3/12/2019,1.239,-14.36,-269.8,-50.38,-37.938,-54.69951723,-3.052,0.087504934
4/12/2019,-11.732,27.23,-262.31,-41.2,-30.527,-30.12527039,18.0983,-0.188635246
5/12/2019,2.687,61.14,-86.6,0,-86.526,-33.79504693,0.7452,-0.267662975
6/12/2019,55.238,-10.37,204.44,-53.19,-111.892,-98.15842876,-14.1611,-0.13273217
9/12/2019,-3.943,103.06,1.16,-24.27,13.22,-48.61300998,-6.0687,-0.207172628
10/12/2019,-21.842,-25.67,-37.71,0,-48.328,-372.2810276,-11.1143,-0.037193062
11/12/2019,-7.817,54.2,14.51,44.98,0.885,-37.10070667,-9.2877,-0.087106859
12/12/2019,11.884,-86.92,487.56,-95.29,-142.943,21.92006844,-7.6675,-0.433188077
13/12/2019,36.637,16.61,445.52,-230.16,71.096,-87.12094654,6.1166,-0.115899414
16/12/2019,13.556,122.58,-156.08,-159.9,0,219.7548114,-19.4505,-0.176704627
17/12/2019,38.941,170.91,464.2,29.1,60.495,-4.021512242,-10.598,-0.123895579
18/12/2019,187.547,260.7,309.03,48.09,119.078,-13.62516595,-20.8385,0.088989165
19/12/2019,-18.731,117.67,195.16,-14.74,-13.036,-212.9482954,-40.4588,-0.022626515
20/12/2019,199.998,66.37,220.63,-112.45,59.497,-85.37922788,-25.0627,-0.052353614
23/12/2019,30.35,315.07,-97.51,24.26,-13.456,-35.90364104,-23.9948,0.054144388
26/12/2019,46.103,18.45,164.78,-31.19,0,42.49568306,2.8264,-0.109214461
27/12/2019,21.272,106.39,92.41,32.48,-96.512,-122.6106402,-16.0702,-0.197638275
30/12/2019,0.151,39.06,-253,-44.24,-0.127,-251.8788376,0,-0.096636557
31/12/2019,0,-276.7,0,0,-19.162,0,0,-0.1459077
2/1/2020,12.245,152.54,-59.98,-0.87,-33.702,-101.695825,-16.7946,0.110758832
3/1/2020,55.549,181.6,111.75,5.79,33.471,212.4770868,-3.088,0.097813984
6/1/2020,-3.474,-2.63,22.2,30.61,6.557,-48.05949218,-5.9366,0.040421445
7/1/2020,5.235,-85.39,140.7,27.05,3.839,-419.7904471,-9.6809,-0.040421445
8/1/2020,-0.006,-47.87,196.13,74.03,-28.775,-397.6752196,-8.4806,-0.186885839
9/1/2020,64.111,21.92,217.16,-46.71,-55.205,-150.251357,-9.6349,-0.078340816
10/1/2020,6.916,92.6,278.43,-16.02,-106.895,-235.1111491,9.2165,-0.157522165
13/1/2020,18.395,17.05,201.05,-7.54,-68.588,78.33723597,0,-0.067444828
14/1/2020,70.641,-46.69,201.65,-27.87,-17.21,-168.2257557,3.1011,-0.027910192
15/1/2020,5.812,8.92,-82.37,-76.85,-15.001,-214.073534,-17.4116,0.068366138
16/1/2020,-53.632,1372.51,-21.08,-64.26,-33.55,-160.0231841,-9.4004,-0.034956916
17/1/2020,14.436,-199.97,90.87,-49.06,42.279,-108.7605729,-3.8505,-0.152278915
21/1/2020,16.29,238.33,-219.39,20.78,34.173,-379.1413518,8.2801,0.258834732
22/1/2020,21.257,4.04,-6.75,3.05,49.427,-362.0607583,-17.1613,-0.049613487
23/1/2020,-21.74,210.14,-161.29,-22.85,85.355,-306.7601918,-2.5977,0.412396022
24/1/2020,9.197,83.58,0,-35.19,-35.752,-418.9279396,-10.9525,-0.085891526
27/1/2020,11.774,-24.41,0,-89.03,-42.026,-205.8722808,1.3096,0.337176228
28/1/2020,-34.404,-110.19,-448.23,-21.13,-68.441,-273.9669244,-10.73,-0.261986473
29/1/2020,5.081,-202.6,53.62,-89.12,4.64,-260.9247337,-6.9007,-0.102255557
30/1/2020,-19.094,87.57,-303.86,-40.8,-49.017,-206.904078,-10.0401,0.388521172
31/1/2020,-134.415,-611.88,-366.72,-128.64,-229.058,-495.861449,-33.3452,0.16295756
3/2/2020,-59.142,258.53,-129.16,8.24,15.53,-545.0879465,-5.6796,0.270466463
4/2/2020,10.482,129.74,383.01,14.54,63.193,-360.0484182,-43.9454,-0.401251022
5/2/2020,40.832,74.44,352.92,-117.06,46.158,-293.028624,30.3646,-0.125003276
6/2/2020,21.58,-14.17,184.18,-76.37,36.996,189.0335085,28.1161,0.0630101
7/2/2020,-2.915,1395.65,-28.5,-28.44,65.528,-304.4134337,5.6625,0.420408195
10/2/2020,24.077,-70.52,-301.17,0,-35.237,181.0424228,40.3338,-0.043179085
11/2/2020,16.53,302.89,-66.81,17.53,26.028,-276.9957508,-1.6018,-0.25995513
12/2/2020,34.93,-93.05,-191.47,-21.54,-66.606,-45.86023111,4.7746,-0.099837061
13/2/2020,3.542,92.75,180.02,-42.5,62.472,-96.24319544,-10.4805,0.068170354
14/2/2020,-26.182,-159.98,106.18,-50.57,-0.881,-240.6559478,-17.1044,-0.020845259
18/2/2020,-18.929,181.11,-361.44,-78.38,-296.896,-291.6005685,3.7053,0.176721185
19/2/2020,7.697,0,-144.13,79.44,91.897,-213.9549486,1.2449,0.035436812
20/2/2020,-12.152,117.45,76.72,-76.11,20.227,-337.6869989,-10.4905,0.600916264
21/2/2020,-27.737,0,164.68,-88.05,-112.539,-244.5794691,-12.3368,0.085908577
24/2/2020,-36.187,-241.56,-605.72,-52.87,-93.966,0,-17.172,0.562392433
25/2/2020,-60.644,-255.8,-533.23,-39.62,-59.218,0,0,-0.135238905
26/2/2020,-124.994,-436.69,-869.52,-26.19,-138.896,-689.6631158,-60.3983,0.182898339
27/2/2020,-74.094,-427.98,-523.92,-3.48,-32.575,-602.7191557,-27.5611,0.223711589
28/2/2020,-1.198,-462.79,-470.51,-9.55,-74.863,-562.1042039,-79.7984,0.598239628
2/3/2020,-20.612,-41.61,-559.16,-137.74,-19.385,-486.4028697,-30.1628,-0.575431864
3/3/2020,-17.107,-319.58,-445.37,-169.77,-110.975,-287.7325968,-18.0423,-0.370208085
4/3/2020,-4.347,-107.32,210.86,39.75,-1.932,-261.0302885,-14.3085,0.176777378
5/3/2020,10.087,-305.35,-191.04,-136.18,-22.998,-223.5908766,18.5104,0.521366775
6/3/2020,-91.617,-472.53,-595.47,-109,-229.152,-42.57985046,-5.3658,0.53627535
9/3/2020,15.138,-948.2,-1207.65,-126.96,-99.689,-432.3104617,-16.6048,1.372381397
10/3/2020,-59.922,0,-800.19,-230.4,-27.575,-609.7979667,-16.5501,0.098466119
11/3/2020,11.959,-471.96,-794.02,-124.78,43.588,-354.9653182,6.9203,0.239542392
12/3/2020,-17.526,-242.97,-616.79,-60.9,-41.667,-35.41403399,-15.1158,2.157313671
13/3/2020,-39.28,-910.09,-814.94,-239.21,-188.296,-433.4297239,-32.1534,-0.673573391
16/3/2020,15.917,-632.79,-538.15,-169.41,-49.137,-146.5972722,-14.4073,1.192421582
17/3/2020,-66.745,-494.78,-606.21,-168.91,-87.91,-319.4671804,0,0.907049237
18/3/2020,-16.713,-680.12,-495.82,-122.48,29.352,4.807688544,0,1.096524203
19/3/2020,-40.308,-610.41,-355.92,-96,-90.217,-396.6957085,-46.8007,0.712103037
20/3/2020,-49.443,-460.39,-418.64,-272.27,-80.978,-261.9470774,-12.7946,-0.154403183
23/3/2020,2.206,-347.93,-611.46,-129.22,-33.954,-80.42188107,-8.669,1.603637996
24/3/2020,-39.109,-497.49,-2.33,-59.28,74.154,72.86019776,-20.7182,-0.411082195
25/3/2020,0,0,-331.64,-3.34,-27.65,-17.61015031,-32.6921,-0.687932968
26/3/2020,41.45,1.46,-511.37,-59.75,24.314,-147.3131743,-13.4039,-1.875445861
27/3/2020,13.6,137.54,-399.87,7.14,38.665,-278.6920377,-0.4568,0.42143469
30/3/2020,-3.257,-481.07,-318.98,-31.31,-121.664,-97.42380191,-17.4253,1.104530426
31/3/2020,-19.022,-504.29,-140.09,-50.37,6.818,-193.5202367,-12.4709,-1.028652902
1/4/2020,-4.163,0,-539.29,-90.64,-9.692,-166.512381,-8.2132,1.487123959
2/4/2020,-23.183,0,-587.64,-19.27,1.482,-36.07575181,-19.8996,-0.541188481
3/4/2020,-0.992,-296.49,-259.05,-89.14,-103.244,-244.6291971,-11.1927,0.77510517
6/4/2020,-29.726,0,-76.12,0,1.216,75.93275529,-9.308,-0.302122915
7/4/2020,-32.818,134.05,-278.24,15.5,-32.174,38.10096292,-7.0821,-0.990574347
8/4/2020,-20.422,273.64,-193.95,-241.58,-66.871,-51.53653917,-33.2212,0.121241492
9/4/2020,-32.666,246.8,-211.84,-93.86,26.593,123.8794487,0,-0.723232095
10/4/2020,0,0,-159.38,-36.42,0,0,0,-0.364412669
13/4/2020,20.481,-139.17,-316.89,-63.16,0,77.84626625,-11.6119,0.544554597
14/4/2020,-27.362,0,121.26,-36.42,-81.586,-37.33707756,-25.5398,-0.134085577
15/4/2020,-23.748,119.22,0,-101.85,-34.059,226.3153876,-26.9814,0.768529737
16/4/2020,-75.959,-337.6,-404.31,-68.98,-31.895,-225.0290398,-41.9477,0.157058335
17/4/2020,-35.467,-126.33,230.75,-6.06,-53.858,-92.70606888,-16.0134,-0.450265642
20/4/2020,-36.864,12.14,-428.4,-56.34,-32.223,248.6712432,-12.3891,0.221526333
21/4/2020,-27.175,-238.86,-477.63,-187.69,9.276,0,-14.9956,0.74457391
22/4/2020,-21.466,-103.01,-48.23,-85.23,56.15,-160.0793345,-4.6551,0.099418374
23/4/2020,-15.729,63.43,-113.74,-85.52,25.955,-198.9067524,-8.687,-0.064868489
24/4/2020,-69.925,-16.43,-271.83,-97.35,-30.757,-433.4339508,-20.0978,0.432006116
27/4/2020,-33.3,-101.23,73.6,-20.6,0,-89.02051001,-16.2621,-0.100595473
28/4/2020,-71.654,6.44,-199.64,5.71,15.939,34.60293797,-9.324,-0.602974573
29/4/2020,-26.475,103.74,176.67,-13.97,9.243,130.3997002,-14.4128,-0.756244108
30/4/2020,28.647,369.12,0,-66.48,30.837,-129.5057048,-13.0357,-0.221332727
1/5/2020,0,0,0,0,0,0,0,1.140662661
4/5/2020,-8.005,-123.27,-762.82,0,84.048,-163.8489565,-10.0423,-0.29648249
5/5/2020,-28.46,-42.86,0,-142.22,96.565,-118.2175378,1.7109,-0.753904279
6/5/2020,-19.021,2262.19,-193.82,0,31.89,-157.0601095,-19.1463,0.866988839
7/5/2020,0,0,-249.69,-63.21,10.607,-126.0581553,-5.9881,-0.419943344
8/5/2020,-54.481,285.47,101.24,-70.95,-6.135,-56.66904982,-15.2726,-0.576707501
11/5/2020,-18.037,85.75,-226.85,-42.3,-33.975,-122.3241506,-17.3027,0.50212823
12/5/2020,-70.091,-242.65,-292.85,-99.82,8.827,-48.80094457,-19.2757,-0.010542055
13/5/2020,-52.147,17.38,-259.75,-125.61,-39.904,-86.47103788,-7.8309,0.468640274
14/5/2020,-63.954,-313.97,-466.21,-60.72,-51.585,-237.1598163,-7.2636,-0.047157156
15/5/2020,-73.613,-332.25,-425.89,-82.7,18.386,-316.6859055,-12.9016,-0.098895259
18/5/2020,-45.26,-332.2,-82.66,-64.8,-86.742,-19.32874987,-6.7471,-0.593275326
19/5/2020,-140.578,-176.33,314.01,-27.98,-24.047,0.735761555,-8.2451,-0.116723372
20/5/2020,0,-224.68,114.27,-83.23,-3.563,69.58688283,-2.1716,-0.529907384
21/5/2020,0,-27.21,86.92,-105.17,49.439,176.5179343,-2.4004,-0.281675743
22/5/2020,0,-149.18,-490.13,-62.66,25.358,-112.1556009,-14.6063,-0.030060226
26/5/2020,-14.951,632.22,-13.01,-39.77,-36.757,52.93091847,-23.3127,-0.668842318
27/5/2020,-18.504,-22.26,-417.01,-57.11,2.983,13.52545137,-4.1469,0.212169953
28/5/2020,29.64,263.54,18.01,-23.96,-90.222,34.21704566,-9.4596,-0.331112356
29/5/2020,5.838,159.27,-21.03,172.97,-624.143,-228.5075802,18.898,-0.060396016
1/6/2020,0,918.54,134.51,44.03,-63.202,-12.19723087,5.3311,-0.45554531
2/6/2020,60.844,1043.85,-45.47,66.23,60.716,191.9230769,22.6033,-0.674505829
3/6/2020,106.792,287.01,89.87,0,35.555,168.3733465,-6.6015,-0.309586122
4/6/2020,69.371,347.44,148.29,78.27,-30.13,131.0546883,27.4417,0.323537914
5/6/2020,-3.643,1.26,21.22,1.66,37.703,137.4717346,9.5618,-0.735885481
8/6/2020,-3.126,139.2,19.67,-25.08,32.242,7.281176739,-2.9545,-0.023322859
9/6/2020,19.467,63.15,60.81,15.51,-0.64,45.62130178,1.2474,0.132605233
10/6/2020,-36.48,-49.1,16.93,27.6,-209.389,-40.86110553,6.3763,0.096140695
11/6/2020,-17.336,113.18,-139.87,-24.3,54.677,0,-1.2549,0.898866424
12/6/2020,-84.834,65.14,-110.86,-64.58,28.004,-75.42487673,0,-0.050341141
15/6/2020,-50.032,-349.91,-500.94,-129.39,-88.67,-85.47319836,-23.4737,0.496040249
16/6/2020,-42.503,-195.03,435.08,13.61,0,-56.1973496,-24.4133,-0.520952826
17/6/2020,-53.238,101.97,-136.87,-59.77,-55.492,164.1754648,-23.3408,0.367403743
18/6/2020,-5.644,73.09,-212.89,-143.63,-62.982,-36.60698016,10.8529,0.400649539
19/6/2020,-45.927,162.26,-15.29,-130.31,-13.472,80.8146628,-41.1122,-0.178923584
22/6/2020,-36.102,56.64,-228,-100.33,-50.333,-150.6092037,-20.0221,-0.276643871
23/6/2020,-37.248,17.1,-106.65,-25.02,26.275,-29.10717057,-23.0248,-0.251743648
24/6/2020,-17.68,144.03,346.63,-116.3,-120.594,-157.2832673,-41.3137,0.534617645
25/6/2020,-15.832,-68.86,-288.77,-23.94,-55.582,-100.7132601,-13.2526,0.171859172
26/6/2020,-48.551,-126.91,67.81,-82.53,18.503,-93.07041689,-17.2666,0.238246408
29/6/2020,-42.051,-13.75,-271.15,-20.79,-43.623,93.85086502,-18.2356,0.189434083
30/6/2020,-33.854,-257.23,11.26,-38.01,-51.057,-91.36952228,-16.7403,-0.084543344
1/7/2020,-26.2,-222.96,-158,-74.33,26.584,-3.121169969,125.248,-0.353452508
2/7/2020,-14.513,-43.89,115.13,-19.75,17.002,-209.105218,1.1943,-0.477718388
6/7/2020,-38.063,63.74,-268.52,0,-23.9,-53.51463342,-15.11,-0.543288333
7/7/2020,26.269,-222.52,-524.09,44.49,-69.447,-216.9472628,-50.6006,0.442862258
8/7/2020,5.432,-141.21,-265.64,-38.81,34.183,-107.9297943,-7.6014,0.214912243
9/7/2020,-9.09,450.29,0.81,39.7,74.101,-208.9877421,-13.1397,-0.230782231
10/7/2020,6.611,-124.09,-327.31,-36.95,34.253,-51.58410636,-28.4387,-0.131558421
13/7/2020,-3.049,-11.19,48.72,13.49,-13.878,-115.0306136,-17.182,-0.142519546
14/7/2020,-10.968,-211.1,-5.71,7.28,-27.704,-90.38856291,-1.2152,0.368497822
15/7/2020,-44.713,-4.65,258.26,-41.52,-136.753,-44.28172423,-33.3294,-0.388010667
16/7/2020,8.426,-159.8,-229.17,-62.45,-47.074,-77.1499578,-12.9605,-0.092259299
17/7/2020,-27.059,106.83,190.7,45.99,-48.643,140.7597193,-10.6473,0.249707313
20/7/2020,16.386,219.8,-141.91,-8.37,-23.957,245.9859379,-0.9652,0.045452445
21/7/2020,-6.405,279.55,456.18,21.85,13.764,-101.6751397,-11.8144,-0.534358087
22/7/2020,-14.965,232.9,41.16,-66.69,-39.554,73.73730072,-7.9646,-0.060061953
23/7/2020,-11.238,282.85,-127.56,-64.79,-33.3,-51.30930919,-14.3737,0.156684434
24/7/2020,-50.681,517.3,-30.64,-91.77,-20.477,-81.21454782,0.2036,0.195415239
27/7/2020,-30.512,5.28,201.45,0,-78.463,-174.0651575,-20.7215,-0.611424965
28/7/2020,-20.267,24.52,1081.36,0,46.384,-145.1611402,-8.4471,-0.024574993
29/7/2020,-29.63,-38.9,308.9,24.01,32.369,-118.7290841,-1.7678,-0.02974459
30/7/2020,3.37,189.95,178.97,-62.54,-44.443,121.1799736,-11.4943,0.303118798
31/7/2020,0,-122.42,-120.11,36.21,-183.467,-352.7523463,0,-0.110167688
3/8/2020,-100.496,1003.51,-185.02,-46.55,-171.63,15.71420519,-33.3506,0.543814592
4/8/2020,-3.077,116.63,-107.7,-58.73,-79.051,372.7693181,-17.0653,0.170000859
5/8/2020,-30.014,-29.22,70.08,-21.69,-129.058,217.7544582,-5.2463,-0.656371652
6/8/2020,-0.649,76.92,94.7,19.54,3.951,-0.985841538,11.2284,0.045500977
7/8/2020,-90.296,174.3,-35.43,-33.19,-8.843,-167.8839365,-138.027,0.322830631
10/8/2020,-32.354,169.92,-184.3,8.42,0,23.86495904,-14.5544,-0.0252028
11/8/2020,-47.808,1572.77,91.67,-15.07,-13.078,-22.7236913,-7.7098,-0.301700554
12/8/2020,9.65,462.2,-227.17,0,-175.219,-76.03513359,-3.427,-0.016138837
13/8/2020,18.984,66.39,-130.69,-16.32,-35.039,-36.01430114,76.5356,-0.058121389
14/8/2020,8.524,-25.11,-456.48,-105.88,-37.754,18.61241725,10.6082,-0.253175609
17/8/2020,0,1645.24,0,0.01,-20.527,28.14468718,-10.0632,-0.01441826
18/8/2020,8.711,140.5,-17.16,17.03,-59.751,196.1544652,-4.7257,0.103426174
19/8/2020,-22.156,146.97,-125.5,-128.79,-124.448,-24.56642614,-17.4872,-0.193683901
20/8/2020,0,-21.51,-388.01,-58.85,-4.48,9.263536607,-7.3413,0.271606723
21/8/2020,0,58.46,179.68,-7.06,-63.214,-72.16433579,0,-0.05312261
24/8/2020,-43.674,141.96,305.87,-4.02,-38.056,-142.925986,-21.4519,-0.179439577
25/8/2020,-26.772,235.73,159.95,-20.32,30.942,-56.49978217,-9.5393,-0.042749157
26/8/2020,-35.677,222.46,93.27,11.25,-20.072,-130.8243344,-12.6431,-0.169169488
27/8/2020,15.27,192.74,-125.65,-98.08,49.267,70.96073397,-22.9453,0.169015126
28/8/2020,-77.979,65.06,-138.58,-122.74,-72.235,69.30285205,-33.7,-0.661386625
31/8/2020,-131.46,-320.39,-1168.56,-206.32,-334.194,-344.7644008,0,-0.004817102
1/9/2020,-47.483,78.8,-261.03,-47.8,-96.362,19.09929775,-5.3822,-0.384405972
2/9/2020,-45.16,168.15,-92.35,-40.83,-22.666,-120.1398274,-33.7066,0.24725435
3/9/2020,-56.671,-16.21,156.91,-63.87,-11.313,-68.91395533,-22.9537,-0.152845402
4/9/2020,-67.174,-382.79,-420.38,0,-32.658,68.84148182,-15.8521,-0.108527275
8/9/2020,-19.297,-21.4,-88.93,-4.03,-61.491,36.51952557,-13.3139,0.291867076
9/9/2020,-42.549,-130.31,-121.67,-25.99,4.181,1.277385325,-11.167,-0.434253747
10/9/2020,-44.155,125.44,333.73,0.09,84.196,-136.3206962,8.6661,-0.264076329
11/9/2020,-150.809,334.51,-287.8,-23.99,29.016,-30.06617039,-10.8561,0.084398762
14/9/2020,-32.034,81.77,109.06,16.83,-78.584,-85.07863037,-1.2337,-0.442986328
15/9/2020,-74.492,252.61,188.41,9.85,-22.234,-99.66741837,-16.3436,-0.234206705
16/9/2020,-57.465,67.18,148.57,-38.12,39.341,3.627737366,-17.4259,-0.204750179
17/9/2020,-27.316,-17.81,-132.6,-67.75,-50.189,30.77984541,-24.1138,-0.003473958
18/9/2020,-67.993,248.84,242.74,-38.06,-50.17,-294.3839659,-18.4049,-0.130439662
21/9/2020,-20.988,-38.66,-195.06,-60.26,-57.186,39.34622417,-11.381,1.057325479
22/9/2020,-42.694,-241.48,14.76,-45.12,-10.186,-73.64681372,-13.514,0.004145919
23/9/2020,-15.709,-527.26,-38.5,-28.6,-1.188,-24.16946609,-1.9739,0.913762495
24/9/2020,-33.315,-225.3,-195.35,-40.62,0,202.5236834,-6.0397,0.388122274
25/9/2020,-55.383,-437.43,-21.18,-27.52,-77.818,16.49318664,-12.9564,0.22173702
28/9/2020,-39.804,71.25,18.11,-38.43,-12.021,-47.0238768,-37.2319,-0.023808341
29/9/2020,-22.975,-144.33,-114.92,-47.04,-238.886,15.71925651,-11.3989,-0.016491947
30/9/2020,-32.423,-35.94,0,-127.04,-90.782,89.08031019,-12.0798,-0.672625215
1/10/2020,-0.63,253.74,0,-3.78,29.261,-91.93886045,-11.2581,-0.200698161
2/10/2020,-3.3,0,0,-7.54,-11.052,-129.016725,-5.5394,-0.192143202
5/10/2020,2.396,46.54,146.33,-35.63,-140.201,64.24966371,-22.5713,-0.530873163
6/10/2020,-17.893,144.68,99.57,-111.27,-63.716,-76.39069651,-17.8182,0.094321132
7/10/2020,-138.074,139.03,-47.44,-35.77,-30.805,72.80383491,-26.6613,0.003442408
8/10/2020,3.389,167.25,662.75,-20.15,-113.652,77.73718979,-25.0035,-0.201972412
9/10/2020,-6.098,-171.38,0,-43.21,-35.373,97.36295118,-13.9889,-0.93077117
13/10/2020,-3.77,255.66,132.48,0,29.95,120.2636917,-14.4033,0.704743
14/10/2020,2.683,156.44,-55.26,-85.6,-0.208,99.75145728,-12.7299,-0.228272708
15/10/2020,1.575,-40,-26.09,-55.72,-81.803,-0.917624009,-18.5218,0.164217022
16/10/2020,-33.54,-1.16,-156.84,-15.41,-10.118,-52.69172187,-19.9845,-0.403194587
19/10/2020,-26.79,271.13,54.14,9.94,-5.568,279.4626052,-12.6568,-0.209564992
20/10/2020,-11.486,249.71,121.69,-17.63,-50.796,16.74521486,-14.8044,-0.117934996
21/10/2020,-8.122,287.88,-84.87,-34.9,-81.326,43.93175656,7.0793,-0.143609293
22/10/2020,-17.84,166.38,-98.56,-21.14,-140.529,-20.09067172,4.4093,0.087600841
23/10/2020,-3.11,145.55,86.23,0,-77.163,-35.39267854,16.438,-0.148848081
26/10/2020,8.702,15.02,-97.03,12.7,-65.768,52.49222181,91.8757,0.201213373
27/10/2020,7.379,486.67,302.81,-4.47,-70.803,-107.5870106,2.1416,-0.181613348
28/10/2020,0,-118.22,80.66,-107.02,-24.07,62.57866449,-9.1373,0.640949759
29/10/2020,0,-190.06,-546.66,-37.48,-8.789,-58.75536184,-19.4754,0.25086173
30/10/2020,0,0,-1111.29,-111.34,13.521,-86.25889889,-24.6785,-0.198448452
2/11/2020,-33.928,115.21,153.27,-24.61,53.951,0,0,0.204189014
3/11/2020,-19.318,207.59,251.29,-72.5,-43.192,150.1486362,-23.6235,-0.495528965
4/11/2020,0.542,22.42,-183.84,-59.97,-106.752,90.72376783,-8.9253,-0.450117447
5/11/2020,49.812,727.52,1249.44,-3.96,101.97,162.8231833,12.9194,-0.60561512
6/11/2020,58.097,659.52,407.42,-17.94,42.606,64.20739418,9.4143,-0.372143396
9/11/2020,13.553,598.71,426.06,74.72,12.44,809.3266175,-8.1813,-0.348834482
10/11/2020,159.169,191.8,-25.31,625.52,9.844,918.864749,46.9852,0.024371205
12/11/2020,18.054,478.05,446.8,74.02,-24.983,248.9942281,0,0.108833793
13/11/2020,-16.756,231.81,433.81,8.22,24.119,141.2750069,-14.0455,-0.078840431
16/11/2020,-26.213,0,519.03,-41.05,-51.988,896.8522918,-20.8181,-0.39408791
